
 num     #instances         #bytes  class name
2133:             1             24  com.fasterxml.jackson.module.paranamer.shaded.CachingParanamer
2134:             1             24  com.fasterxml.jackson.module.scala.deser.BigDecimalDeserializer$
2135:             1             24  com.fasterxml.jackson.module.scala.deser.BigIntDeserializer$
2136:             1             24  com.fasterxml.jackson.module.scala.deser.NumberDeserializers$
2137:             1             24  com.fasterxml.jackson.module.scala.deser.SeqDeserializerResolver$
2138:             1             24  com.fasterxml.jackson.module.scala.deser.UnsortedMapDeserializerResolver$
2139:             1             24  com.fasterxml.jackson.module.scala.deser.UnsortedSetDeserializerResolver$
2140:             1             24  com.fasterxml.jackson.module.scala.deser.UntypedObjectDeserializerResolver$
2141:             1             24  com.fasterxml.jackson.module.scala.introspect.BeanDescriptor
2142:             1             24  com.spark.aimer.debug.KafkaDirectDemo$$anonfun$2
2143:             1             24  com.sun.beans.util.Cache$Kind$1
2144:             1             24  com.sun.beans.util.Cache$Kind$2
2145:             1             24  com.sun.beans.util.Cache$Kind$3
2146:             1             24  com.sun.jmx.mbeanserver.ClassLoaderRepositorySupport
2147:             1             24  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeBuilderViaFrom
2148:             1             24  com.sun.jmx.mbeanserver.MXBeanLookup
2149:             1             24  com.sun.jmx.remote.util.ClassLogger
2150:             1             24  com.thoughtworks.paranamer.CachingParanamer
2151:             1             24  io.netty.buffer.UnpooledByteBufAllocator
2152:             1             24  io.netty.channel.AdaptiveRecvByteBufAllocator
2153:             1             24  io.netty.util.ThreadDeathWatcher$Entry
2154:             1             24  io.netty.util.concurrent.FailedFuture
2155:             1             24  java.io.InputStreamReader
2156:             1             24  java.lang.ClassValue$Version
2157:             1             24  java.lang.ProcessEnvironment$StringEnvironment
2158:             1             24  java.lang.invoke.MethodHandleImpl$4
2159:             1             24  java.lang.invoke.MethodType$ConcurrentWeakInternSet
2160:             1             24  java.math.MutableBigInteger
2161:             1             24  java.net.Inet4AddressImpl
2162:             1             24  java.net.InterfaceAddress
2163:             1             24  java.util.Collections$EmptyMap
2164:             1             24  java.util.Currency
2165:             1             24  java.util.Locale$Cache
2166:             1             24  java.util.ResourceBundle$Control$CandidateListCache
2167:             1             24  java.util.TaskQueue
2168:             1             24  java.util.Timer
2169:             1             24  java.util.concurrent.TimeUnit$1
2170:             1             24  java.util.concurrent.TimeUnit$2
2171:             1             24  java.util.concurrent.TimeUnit$3
2172:             1             24  java.util.concurrent.TimeUnit$4
2173:             1             24  java.util.concurrent.TimeUnit$5
2174:             1             24  java.util.concurrent.TimeUnit$6
2175:             1             24  java.util.concurrent.TimeUnit$7
2176:             1             24  java.util.jar.Manifest
2177:             1             24  java.util.logging.LogManager$LoggerContext
2178:             1             24  java.util.logging.LoggingPermission
2179:             1             24  javax.management.NotificationBroadcasterSupport
2180:             1             24  javax.security.auth.login.LoginContext$ModuleInfo
2181:             1             24  net.sf.ezmorph.array.BooleanArrayMorpher
2182:             1             24  net.sf.ezmorph.array.ByteArrayMorpher
2183:             1             24  net.sf.ezmorph.array.CharArrayMorpher
2184:             1             24  net.sf.ezmorph.array.DoubleArrayMorpher
2185:             1             24  net.sf.ezmorph.array.FloatArrayMorpher
2186:             1             24  net.sf.ezmorph.array.IntArrayMorpher
2187:             1             24  net.sf.ezmorph.array.LongArrayMorpher
2188:             1             24  net.sf.ezmorph.array.ShortArrayMorpher
2189:             1             24  net.sf.ezmorph.primitive.BooleanMorpher
2190:             1             24  net.sf.ezmorph.primitive.ByteMorpher
2191:             1             24  net.sf.ezmorph.primitive.CharMorpher
2192:             1             24  net.sf.ezmorph.primitive.DoubleMorpher
2193:             1             24  net.sf.ezmorph.primitive.FloatMorpher
2194:             1             24  net.sf.ezmorph.primitive.IntMorpher
2195:             1             24  net.sf.ezmorph.primitive.LongMorpher
2196:             1             24  net.sf.ezmorph.primitive.ShortMorpher
2197:             1             24  net.sf.json.JSONArray
2198:             1             24  net.sf.json.JSONObject
2199:             1             24  org.antlr.v4.runtime.atn.SemanticContext$Predicate
2200:             1             24  org.antlr.v4.runtime.misc.Pair
2201:             1             24  org.apache.commons.collections.map.ListOrderedMap
2202:             1             24  org.apache.hadoop.conf.Configuration$DeprecationContext
2203:             1             24  org.apache.hadoop.fs.FileSystem$Cache
2204:             1             24  org.apache.hadoop.fs.FsUrlStreamHandlerFactory
2205:             1             24  org.apache.hadoop.io.FastByteComparisons$LexicographicalComparerHolder$UnsafeComparer
2206:             1             24  org.apache.hadoop.metrics2.MetricsTag
2207:             1             24  org.apache.hadoop.metrics2.impl.MetricsCollectorImpl
2208:             1             24  org.apache.hadoop.metrics2.impl.MetricsSystemImpl$3
2209:             1             24  org.apache.hadoop.metrics2.lib.DefaultMetricsFactory
2210:             1             24  org.apache.hadoop.metrics2.lib.Interns$Info
2211:             1             24  org.apache.hadoop.metrics2.lib.Interns$Info$1
2212:             1             24  org.apache.hadoop.metrics2.lib.Interns$Tags
2213:             1             24  org.apache.hadoop.metrics2.lib.Interns$Tags$1
2214:             1             24  org.apache.hadoop.metrics2.lib.UniqueNames$Count
2215:             1             24  org.apache.hadoop.security.Credentials
2216:             1             24  org.apache.hadoop.security.UserGroupInformation
2217:             1             24  org.apache.hadoop.security.UserGroupInformation$BaiduHadoopLoginModule
2218:             1             24  org.apache.hadoop.util.ShutdownHookManager
2219:             1             24  org.apache.ivy.plugins.circular.IgnoreCircularDependencyStrategy
2220:             1             24  org.apache.ivy.plugins.circular.WarnCircularDependencyStrategy
2221:             1             24  org.apache.kafka.clients.consumer.internals.AbstractCoordinator$LeaveGroupResponseHandler
2222:             1             24  org.apache.kafka.clients.consumer.internals.RequestFuture$1
2223:             1             24  org.apache.kafka.common.config.ConfigDef
2224:             1             24  org.apache.kafka.common.requests.MetadataRequest
2225:             1             24  org.apache.kafka.common.security.auth.KafkaPrincipal
2226:             1             24  org.apache.log4j.helpers.FormattingInfo
2227:             1             24  org.apache.log4j.helpers.OnlyOnceErrorHandler
2228:             1             24  org.apache.spark.GetMapOutputMessage
2229:             1             24  org.apache.spark.InternalAccumulator$input$
2230:             1             24  org.apache.spark.InternalAccumulator$output$
2231:             1             24  org.apache.spark.InternalAccumulator$shuffleWrite$
2232:             1             24  org.apache.spark.MapOutputTrackerMasterEndpoint
2233:             1             24  org.apache.spark.SparkStatusTracker
2234:             1             24  org.apache.spark.broadcast.TorrentBroadcast$$anonfun$org$apache$spark$broadcast$TorrentBroadcast$$releaseLock$1
2235:             1             24  org.apache.spark.executor.ExecutorSource
2236:             1             24  org.apache.spark.internal.Logging$
2237:             1             24  org.apache.spark.internal.io.SparkHadoopWriterUtils$
2238:             1             24  org.apache.spark.network.client.TransportClientFactory$ClientPool
2239:             1             24  org.apache.spark.network.protocol.MessageDecoder
2240:             1             24  org.apache.spark.network.protocol.MessageEncoder
2241:             1             24  org.apache.spark.rdd.RDDOperationScope$
2242:             1             24  org.apache.spark.rpc.netty.RpcEndpointVerifier
2243:             1             24  org.apache.spark.scheduler.BlacklistTracker$
2244:             1             24  org.apache.spark.scheduler.DAGScheduler$
2245:             1             24  org.apache.spark.scheduler.FIFOSchedulableBuilder
2246:             1             24  org.apache.spark.scheduler.MapStatus$
